208950000000060,0C0A34601D4F07677303652C04625378,B18C1B339DC33B5F3DCE9D3F4AD8AB67
208950000000061,0C0A34601D4F07677303652C04625379,15EAFA23317A160E9550990B2A980673
208950000000062,0C0A34601D4F07677303652C0462537A,FC1F018A8942701ECC39086240BA19E7
208950000000063,0C0A34601D4F07677303652C0462537B,1DE7D720ADC9CF050BA759ED61C3F342
208950000000064,0C0A34601D4F07677303652C0462537C,4375DD6C5874F304030020BD83DF5495
208950000000065,0C0A34601D4F07677303652C0462537D,2D8BDAEA090A3233FC5499CB678AC8F5
208950000000066,0C0A34601D4F07677303652C0462537E,1497DBDE034265CEC9C4A3B33673B5A2
208950000000067,0C0A34601D4F07677303652C0462537F,EB6B36C8CFC87552D70133B4101E456D
208950000000068,0C0A34601D4F07677303652C04625380,85526F506A6F408F487957D01BB7633A
208950000000069,0C0A34601D4F07677303652C04625381,D51B81DE88746E9D0CB6EA0EDF3DC446
208950000000070,0C0A34601D4F07677303652C04625382,86689D4F383C41F2F34CA2C1082D0C1B
208950000000071,0C0A34601D4F07677303652C04625383,957505A6034FA1CCD40C3AAEC351A648
208950000000072,0C0A34601D4F07677303652C04625384,91DB41909828D7CB7472FCDCEA00421D
208950000000073,0C0A34601D4F07677303652C04625385,06F9525D11010DE9A40B653456347896
208950000000074,0C0A34601D4F07677303652C04625386,C833C9C302E627E29CC3A1B21B16B587
208950000000075,0C0A34601D4F07677303652C04625387,3AEC35761A674236600BBD16455E93E7
208950000000076,0C0A34601D4F07677303652C04625388,A4609AB09EEB5E79C2F4453C2813743B
208950000000077,0C0A34601D4F07677303652C04625389,5D98E650157767AE09D1270BC0FDD920
208950000000078,0C0A34601D4F07677303652C0462538A,291AD3913C0159AC41F599D5E3AFA0A7
208950000000079,0C0A34601D4F07677303652C0462538B,5C931361DAB12AD02AFA4FFD48B3D704
208950000000080,0C0A34601D4F07677303652C0462538C,B7AF899F67F060CAD2178622E7F0816D
208950000000081,0C0A34601D4F07677303652C0462538D,A006FD1EA66F12C78AD816055B374C74
208950000000082,0C0A34601D4F07677303652C0462538E,3F71162280348A3A6E0DD3F28162A0DD
208950000000083,0C0A34601D4F07677303652C0462538F,81B1B3683BC7E2AE64426796F68676DE
208950000000084,0C0A34601D4F07677303652C04625390,0557E35CF4692411FA3CDB90B8E9330E
208950000000085,0C0A34601D4F07677303652C04625391,D1652FEE87C2D8CF5D0A8416A45B5088
208950000000086,0C0A34601D4F07677303652C04625392,48A1F60D2D336733F404DA38813999BD
208950000000087,0C0A34601D4F07677303652C04625393,A5AE1939B5A09BA9C4A36BCFE98F8974
208950000000088,0C0A34601D4F07677303652C04625394,2C0592A4946074B41D0807A3143E6B7B
208950000000089,0C0A34601D4F07677303652C04625395,E46D7E04E39348B6A6AF141675D1D3BD
208950000000090,0C0A34601D4F07677303652C04625396,F1DE2708130921D43CD7412A286181A9
208950000000091,0C0A34601D4F07677303652C04625397,AD99914179C0D802310B29CD84E81919
208950000000092,0C0A34601D4F07677303652C04625398,2F4B0CC7698D1957F97CD8180E329FA1
208950000000093,0C0A34601D4F07677303652C04625399,DC6C7805017001B751F9157A7BC6D184
208950000000094,0C0A34601D4F07677303652C0462539A,0D79C8A9FEF8805B3246178F3B15B4CB
208950000000095,0C0A34601D4F07677303652C0462539B,28CFE1380B2B66DFF0AEC7C494532B88
208950000000096,0C0A34601D4F07677303652C0462539C,33A7B63289A412A888478B09614EC232
208950000000097,0C0A34601D4F07677303652C0462539D,23961EAED163125A2C586DF90CE9F61A
208950000000098,0C0A34601D4F07677303652C0462539E,708C8057D5C36E3F0BAEF3CD78AC1A64
208950000000099,0C0A34601D4F07677303652C0462539F,A0E6DB9C57DD58891496E2937A774301
208950000000100,0C0A34601D4F07677303652C046253A0,CB93C184D5E3927582F117609BA376A1
208950000000101,0C0A34601D4F07677303652C046253A1,854C4DADE2B2344CDB81175A6679C74D
208950000000102,0C0A34601D4F07677303652C046253A2,17A7FE640534B395A86E6C998B39F922
208950000000103,0C0A34601D4F07677303652C046253A3,AAD6711793F8495C168271BF7D883098
208950000000104,0C0A34601D4F07677303652C046253A4,8544284EC1552BDABAFFCBDBD778E73C
208950000000105,0C0A34601D4F07677303652C046253A5,BD6BE95B05809A7458F623F6D7B4459E
208950000000106,0C0A34601D4F07677303652C046253A6,51AB6D14F88E0731D59E97B74D622023
208950000000107,0C0A34601D4F07677303652C046253A7,D17D171DF96F9BA01BB327580D7BE877
208950000000108,0C0A34601D4F07677303652C046253A8,51C381508847C52353D0B779841BB99C
208950000000109,0C0A34601D4F07677303652C046253A9,D5CDADAB4C6C21E0706AE5408DEF68C8
208950000000110,0C0A34601D4F07677303652C046253AA,0B75C0C3115BA5867DDFBC45382B6CDA
208950000000111,0C0A34601D4F07677303652C046253AB,2E5EFED65DC356E0BCDCF1388164987A
208950000000112,0C0A34601D4F07677303652C046253AC,580626D4B8E787A9A3B717BD65819E43
208950000000113,0C0A34601D4F07677303652C046253AD,02B224EF8213F5BA0364FB0D257EC4DD
208950000000114,0C0A34601D4F07677303652C046253AE,0AB3B5901A8A844B79B67A1AC4E853F5
208950000000115,0C0A34601D4F07677303652C046253AF,A6745DBFBFFC08E346617B38F6BE04B4
208950000000116,0C0A34601D4F07677303652C046253B0,7DDFEDD72556EA75991C62F0AE1859EC
208950000000117,0C0A34601D4F07677303652C046253B1,16CD68D83EE4C7C081C69F30A43B2B1D
208950000000118,0C0A34601D4F07677303652C046253B2,E06EA8A6E549C1243E60ADAF015B1A54
208950000000119,0C0A34601D4F07677303652C046253B3,1EA07F724FA8397E1E485AEAB260D08B
208950000000120,0C0A34601D4F07677303652C046253B4,F8B7818DFB60AB72A40A942EB01FF122
208950000000121,0C0A34601D4F07677303652C046253B5,6531934983476E5F06D5C7644C9920D0
208950000000122,0C0A34601D4F07677303652C046253B6,6C8350CFE1B8836C241F222E436FAC5A
208950000000123,0C0A34601D4F07677303652C046253B7,B3A429B09B4945EE54A0A7E3A1CAE0BC
208950000000124,0C0A34601D4F07677303652C046253B8,B5C6323C17C22AEF8BE3E8E6EDB02D53
208950000000125,0C0A34601D4F07677303652C046253B9,7594597A3A2F8AC49272C6FB6809B1A9
208950000000126,0C0A34601D4F07677303652C046253BA,0172B142DA4F2699CE4D71BF858AA122
208950000000127,0C0A34601D4F07677303652C046253BB,F353D46C7A2A8618A9CFCEB2964ACA5E
208950000000128,0C0A34601D4F07677303652C046253BC,D94BC0609566523D933F932EC5116494
208950000000129,0C0A34601D4F07677303652C046253BD,B77E121324D14A5E68FF07FA8AA3F8D3
208950000000130,0C0A34601D4F07677303652C046253BE,C938933A9FFA6590D87ACA91EC4D399D
